""	"nsc_exp_name"	"nsc"	"experiment"	"used_in_zscore"
"663624_9309SC95"	"663624_9309SC95"	"663624"	"9309SC95"	TRUE
"663627_9309SC95"	"663627_9309SC95"	"663627"	"9309SC95"	TRUE
"663663_9309SC95"	"663663_9309SC95"	"663663"	"9309SC95"	TRUE
"663664_9309MD86"	"663664_9309MD86"	"663664"	"9309MD86"	TRUE
"663666_9309MD86"	"663666_9309MD86"	"663666"	"9309MD86"	TRUE
"663668_9309MD86"	"663668_9309MD86"	"663668"	"9309MD86"	TRUE
"663774_9309MD86"	"663774_9309MD86"	"663774"	"9309MD86"	TRUE
"663777_9308MD84"	"663777_9308MD84"	"663777"	"9308MD84"	TRUE
"663778_9308MD84"	"663778_9308MD84"	"663778"	"9308MD84"	TRUE
"663782_9308MD83"	"663782_9308MD83"	"663782"	"9308MD83"	TRUE
"663790_9308MD82"	"663790_9308MD82"	"663790"	"9308MD82"	TRUE
"663790_9309RM90"	"663790_9309RM90"	"663790"	"9309RM90"	TRUE
"663791_9308MD82"	"663791_9308MD82"	"663791"	"9308MD82"	TRUE
"663791_9309RM90"	"663791_9309RM90"	"663791"	"9309RM90"	TRUE
"663792_9308MD82"	"663792_9308MD82"	"663792"	"9308MD82"	TRUE
"663792_9309RM90"	"663792_9309RM90"	"663792"	"9309RM90"	TRUE
"663918_9309SC96"	"663918_9309SC96"	"663918"	"9309SC96"	TRUE
"663921_9308MD83"	"663921_9308MD83"	"663921"	"9308MD83"	TRUE
"663925_9309SC96"	"663925_9309SC96"	"663925"	"9309SC96"	TRUE
"663926_9309SC96"	"663926_9309SC96"	"663926"	"9309SC96"	TRUE
"663939_9309SC96"	"663939_9309SC96"	"663939"	"9309SC96"	TRUE
"663950_9309SC98"	"663950_9309SC98"	"663950"	"9309SC98"	TRUE
"663954_9309SC97"	"663954_9309SC97"	"663954"	"9309SC97"	TRUE
"663961_9309MD88"	"663961_9309MD88"	"663961"	"9309MD88"	TRUE
"663963_9309MD88"	"663963_9309MD88"	"663963"	"9309MD88"	TRUE
"663965_9309MD88"	"663965_9309MD88"	"663965"	"9309MD88"	TRUE
"663966_9309MD88"	"663966_9309MD88"	"663966"	"9309MD88"	TRUE
"663966_9311RS57"	"663966_9311RS57"	"663966"	"9311RS57"	TRUE
"663966_9502SR09"	"663966_9502SR09"	"663966"	"9502SR09"	TRUE
"663968_9309MD88"	"663968_9309MD88"	"663968"	"9309MD88"	TRUE
"663970_9311SC13"	"663970_9311SC13"	"663970"	"9311SC13"	TRUE
"663979_9311SR78"	"663979_9311SR78"	"663979"	"9311SR78"	TRUE
"663979_9401RM16"	"663979_9401RM16"	"663979"	"9401RM16"	TRUE
"663984_9401RM16"	"663984_9401RM16"	"663984"	"9401RM16"	TRUE
"663991_9311SR79"	"663991_9311SR79"	"663991"	"9311SR79"	TRUE
"663992_9311SR79"	"663992_9311SR79"	"663992"	"9311SR79"	TRUE
"663997_9310MD99"	"663997_9310MD99"	"663997"	"9310MD99"	TRUE
"663998_9310MD99"	"663998_9310MD99"	"663998"	"9310MD99"	TRUE
"663999_9310MD99"	"663999_9310MD99"	"663999"	"9310MD99"	TRUE
"664000_9310MD99"	"664000_9310MD99"	"664000"	"9310MD99"	TRUE
"664004_9310MD99"	"664004_9310MD99"	"664004"	"9310MD99"	TRUE
"664017_9308SC91"	"664017_9308SC91"	"664017"	"9308SC91"	TRUE
"664020_9308MD84"	"664020_9308MD84"	"664020"	"9308MD84"	TRUE
"664025_9308MD84"	"664025_9308MD84"	"664025"	"9308MD84"	TRUE
"664150_0001NS08"	"664150_0001NS08"	"664150"	"0001NS08"	TRUE
"664161_9308MD84"	"664161_9308MD84"	"664161"	"9308MD84"	TRUE
"664162_9309MD85"	"664162_9309MD85"	"664162"	"9309MD85"	TRUE
"664164_9308MD84"	"664164_9308MD84"	"664164"	"9308MD84"	TRUE
"664165_9309MD85"	"664165_9309MD85"	"664165"	"9309MD85"	TRUE
"664167_9308NS14"	"664167_9308NS14"	"664167"	"9308NS14"	TRUE
"664167_9309RS31"	"664167_9309RS31"	"664167"	"9309RS31"	TRUE
"664168_9308NS14"	"664168_9308NS14"	"664168"	"9308NS14"	TRUE
"664168_9412MD98"	"664168_9412MD98"	"664168"	"9412MD98"	TRUE
"664169_9308NS14"	"664169_9308NS14"	"664169"	"9308NS14"	TRUE
"664169_9309RS31"	"664169_9309RS31"	"664169"	"9309RS31"	TRUE
"664169_9412MD98"	"664169_9412MD98"	"664169"	"9412MD98"	TRUE
"664170_9308NS14"	"664170_9308NS14"	"664170"	"9308NS14"	TRUE
"664170_9309RS31"	"664170_9309RS31"	"664170"	"9309RS31"	TRUE
"664170_9412MD98"	"664170_9412MD98"	"664170"	"9412MD98"	TRUE
"664171_9308NS14"	"664171_9308NS14"	"664171"	"9308NS14"	TRUE
"664171_9309RS31"	"664171_9309RS31"	"664171"	"9309RS31"	TRUE
"664172_9308NS14"	"664172_9308NS14"	"664172"	"9308NS14"	TRUE
"664172_9309RS31"	"664172_9309RS31"	"664172"	"9309RS31"	TRUE
"664172_9412MD98"	"664172_9412MD98"	"664172"	"9412MD98"	TRUE
"664173_9308NS14"	"664173_9308NS14"	"664173"	"9308NS14"	TRUE
"664173_9309RS31"	"664173_9309RS31"	"664173"	"9309RS31"	TRUE
"664173_9412MD98"	"664173_9412MD98"	"664173"	"9412MD98"	TRUE
"664177_9310MD99"	"664177_9310MD99"	"664177"	"9310MD99"	TRUE
"664177_9401RM16"	"664177_9401RM16"	"664177"	"9401RM16"	TRUE
"664180_9310MD99"	"664180_9310MD99"	"664180"	"9310MD99"	TRUE
"664181_9310MD99"	"664181_9310MD99"	"664181"	"9310MD99"	TRUE
"664181_9401RM16"	"664181_9401RM16"	"664181"	"9401RM16"	TRUE
"664185_9310MD99"	"664185_9310MD99"	"664185"	"9310MD99"	TRUE
"664188_9310MD99"	"664188_9310MD99"	"664188"	"9310MD99"	TRUE
"664190_9310SC10"	"664190_9310SC10"	"664190"	"9310SC10"	TRUE
"664193_9310SC10"	"664193_9310SC10"	"664193"	"9310SC10"	TRUE
"664193_9401RM16"	"664193_9401RM16"	"664193"	"9401RM16"	TRUE
"664206_9309MD88"	"664206_9309MD88"	"664206"	"9309MD88"	TRUE
"664212_9309MD88"	"664212_9309MD88"	"664212"	"9309MD88"	TRUE
"664213_9308MD84"	"664213_9308MD84"	"664213"	"9308MD84"	TRUE
"664214_9308MD84"	"664214_9308MD84"	"664214"	"9308MD84"	TRUE
"664214_9310RM94"	"664214_9310RM94"	"664214"	"9310RM94"	TRUE
"664215_9309MD86"	"664215_9309MD86"	"664215"	"9309MD86"	TRUE
"664215_9310RS44"	"664215_9310RS44"	"664215"	"9310RS44"	TRUE
"664217_9309MD88"	"664217_9309MD88"	"664217"	"9309MD88"	TRUE
"664221_9308MD84"	"664221_9308MD84"	"664221"	"9308MD84"	TRUE
"664228_9308MD84"	"664228_9308MD84"	"664228"	"9308MD84"	TRUE
"664231_9308SC89"	"664231_9308SC89"	"664231"	"9308SC89"	TRUE
"664231_9309RS31"	"664231_9309RS31"	"664231"	"9309RS31"	TRUE
"664238_9308NS07"	"664238_9308NS07"	"664238"	"9308NS07"	TRUE
"664262_9310SC10"	"664262_9310SC10"	"664262"	"9310SC10"	TRUE
"664263_9310SC10"	"664263_9310SC10"	"664263"	"9310SC10"	TRUE
"664263_9401RM16"	"664263_9401RM16"	"664263"	"9401RM16"	TRUE
"664264_9310SC10"	"664264_9310SC10"	"664264"	"9310SC10"	TRUE
"664264_9404RG48"	"664264_9404RG48"	"664264"	"9404RG48"	TRUE
"664266_9310SC10"	"664266_9310SC10"	"664266"	"9310SC10"	TRUE
"664266_9401RM16"	"664266_9401RM16"	"664266"	"9401RM16"	TRUE
"664267_9310SC10"	"664267_9310SC10"	"664267"	"9310SC10"	TRUE
"664271_9310SC10"	"664271_9310SC10"	"664271"	"9310SC10"	TRUE
"664271_9401RM16"	"664271_9401RM16"	"664271"	"9401RM16"	TRUE
"664277_9311MD01"	"664277_9311MD01"	"664277"	"9311MD01"	TRUE
"664279_9311MD01"	"664279_9311MD01"	"664279"	"9311MD01"	TRUE
"664282_9309MD88"	"664282_9309MD88"	"664282"	"9309MD88"	TRUE
"664285_9311MD01"	"664285_9311MD01"	"664285"	"9311MD01"	TRUE
"664290_9311MD01"	"664290_9311MD01"	"664290"	"9311MD01"	TRUE
"664303_9311MD02"	"664303_9311MD02"	"664303"	"9311MD02"	TRUE
"664303_9401RC08"	"664303_9401RC08"	"664303"	"9401RC08"	TRUE
"664304_9311SR79"	"664304_9311SR79"	"664304"	"9311SR79"	TRUE
"664311_9311SR79"	"664311_9311SR79"	"664311"	"9311SR79"	TRUE
"664311_9704SR29"	"664311_9704SR29"	"664311"	"9704SR29"	TRUE
"664313_9311SR79"	"664313_9311SR79"	"664313"	"9311SR79"	TRUE
"664314_9311SR78"	"664314_9311SR78"	"664314"	"9311SR78"	TRUE
"664316_9311SR79"	"664316_9311SR79"	"664316"	"9311SR79"	TRUE
"664316_9401RM16"	"664316_9401RM16"	"664316"	"9401RM16"	TRUE
"664323_9311SR79"	"664323_9311SR79"	"664323"	"9311SR79"	TRUE
"664323_9401RM16"	"664323_9401RM16"	"664323"	"9401RM16"	TRUE
"664334_9311MD05"	"664334_9311MD05"	"664334"	"9311MD05"	TRUE
"664334_9401RC08"	"664334_9401RC08"	"664334"	"9401RC08"	TRUE
"664342_9311MD05"	"664342_9311MD05"	"664342"	"9311MD05"	TRUE
"664342_9401RC08"	"664342_9401RC08"	"664342"	"9401RC08"	TRUE
"664343_9311SR78"	"664343_9311SR78"	"664343"	"9311SR78"	TRUE
"664344_9311MD05"	"664344_9311MD05"	"664344"	"9311MD05"	TRUE
"664345_9311MD05"	"664345_9311MD05"	"664345"	"9311MD05"	TRUE
"664401_9308SC89"	"664401_9308SC89"	"664401"	"9308SC89"	TRUE
"664401_9309RS31"	"664401_9309RS31"	"664401"	"9309RS31"	TRUE
"664402_9308SC89"	"664402_9308SC89"	"664402"	"9308SC89"	TRUE
"664402_9309RS31"	"664402_9309RS31"	"664402"	"9309RS31"	TRUE
"664403_9308SC89"	"664403_9308SC89"	"664403"	"9308SC89"	TRUE
"664403_9309RS31"	"664403_9309RS31"	"664403"	"9309RS31"	TRUE
"664404_9308SC89"	"664404_9308SC89"	"664404"	"9308SC89"	TRUE
"664404_9309RS31"	"664404_9309RS31"	"664404"	"9309RS31"	TRUE
"664408_9309MD88"	"664408_9309MD88"	"664408"	"9309MD88"	TRUE
"664408_9311RS57"	"664408_9311RS57"	"664408"	"9311RS57"	TRUE
"664526_9310MD93"	"664526_9310MD93"	"664526"	"9310MD93"	TRUE
"664529_9310MD93"	"664529_9310MD93"	"664529"	"9310MD93"	TRUE
"664530_9310MD93"	"664530_9310MD93"	"664530"	"9310MD93"	TRUE
"664541_9311MD02"	"664541_9311MD02"	"664541"	"9311MD02"	TRUE
"664542_9309MD86"	"664542_9309MD86"	"664542"	"9309MD86"	TRUE
"664550_9311MD02"	"664550_9311MD02"	"664550"	"9311MD02"	TRUE
"664556_9310MD93"	"664556_9310MD93"	"664556"	"9310MD93"	TRUE
"664558_9310MD93"	"664558_9310MD93"	"664558"	"9310MD93"	TRUE
"664559_9310MD93"	"664559_9310MD93"	"664559"	"9310MD93"	TRUE
"664563_9309MD88"	"664563_9309MD88"	"664563"	"9309MD88"	TRUE
"664566_9309MD88"	"664566_9309MD88"	"664566"	"9309MD88"	TRUE
"664570_9309MD88"	"664570_9309MD88"	"664570"	"9309MD88"	TRUE
"664571_9309MD88"	"664571_9309MD88"	"664571"	"9309MD88"	TRUE
"664572_9309MD88"	"664572_9309MD88"	"664572"	"9309MD88"	TRUE
"664579_9310MD93"	"664579_9310MD93"	"664579"	"9310MD93"	TRUE
"664683_9310MD93"	"664683_9310MD93"	"664683"	"9310MD93"	TRUE
"664683_9311RG14"	"664683_9311RG14"	"664683"	"9311RG14"	TRUE
"664684_9310MD93"	"664684_9310MD93"	"664684"	"9310MD93"	TRUE
"664684_9311RG14"	"664684_9311RG14"	"664684"	"9311RG14"	TRUE
"664684_9502SR09"	"664684_9502SR09"	"664684"	"9502SR09"	TRUE
"664685_9310MD93"	"664685_9310MD93"	"664685"	"9310MD93"	TRUE
"664686_9310MD93"	"664686_9310MD93"	"664686"	"9310MD93"	TRUE
"664687_9310MD93"	"664687_9310MD93"	"664687"	"9310MD93"	TRUE
"664690_9310MD93"	"664690_9310MD93"	"664690"	"9310MD93"	TRUE
"664692_9310MD93"	"664692_9310MD93"	"664692"	"9310MD93"	TRUE
"664697_9309MD86"	"664697_9309MD86"	"664697"	"9309MD86"	TRUE
"664700_9309MD91"	"664700_9309MD91"	"664700"	"9309MD91"	TRUE
"664701_9309MD91"	"664701_9309MD91"	"664701"	"9309MD91"	TRUE
"664704_9309MD91"	"664704_9309MD91"	"664704"	"9309MD91"	TRUE
"664704_9311RG14"	"664704_9311RG14"	"664704"	"9311RG14"	TRUE
"664707_9308SC93"	"664707_9308SC93"	"664707"	"9308SC93"	TRUE
"664710_9310RM96"	"664710_9310RM96"	"664710"	"9310RM96"	TRUE
"664716_9309MD91"	"664716_9309MD91"	"664716"	"9309MD91"	TRUE
"664718_9309MD91"	"664718_9309MD91"	"664718"	"9309MD91"	TRUE
"664722_9309MD91"	"664722_9309MD91"	"664722"	"9309MD91"	TRUE
"664728_9309MD91"	"664728_9309MD91"	"664728"	"9309MD91"	TRUE
"664729_9309MD91"	"664729_9309MD91"	"664729"	"9309MD91"	TRUE
"664741_9309MD91"	"664741_9309MD91"	"664741"	"9309MD91"	TRUE
"664742_9309MD86"	"664742_9309MD86"	"664742"	"9309MD86"	TRUE
"664870_9310NS36"	"664870_9310NS36"	"664870"	"9310NS36"	TRUE
"664874_9309SC01"	"664874_9309SC01"	"664874"	"9309SC01"	TRUE
"664878_9310NS36"	"664878_9310NS36"	"664878"	"9310NS36"	TRUE
"664885_9309SC96"	"664885_9309SC96"	"664885"	"9309SC96"	TRUE
"664890_9309SC96"	"664890_9309SC96"	"664890"	"9309SC96"	TRUE
"664904_9309NS28"	"664904_9309NS28"	"664904"	"9309NS28"	TRUE
"664906_9309NS28"	"664906_9309NS28"	"664906"	"9309NS28"	TRUE
"664946_9309MD86"	"664946_9309MD86"	"664946"	"9309MD86"	TRUE
"664947_9311MD02"	"664947_9311MD02"	"664947"	"9311MD02"	TRUE
"664948_9309NS28"	"664948_9309NS28"	"664948"	"9309NS28"	TRUE
"664951_9311MD02"	"664951_9311MD02"	"664951"	"9311MD02"	TRUE
"664951_9401RC08"	"664951_9401RC08"	"664951"	"9401RC08"	TRUE
"664958_9311MD02"	"664958_9311MD02"	"664958"	"9311MD02"	TRUE
"664975_9311MD02"	"664975_9311MD02"	"664975"	"9311MD02"	TRUE
"664976_9311MD02"	"664976_9311MD02"	"664976"	"9311MD02"	TRUE
"664976_9401RC08"	"664976_9401RC08"	"664976"	"9401RC08"	TRUE
"664983_9311SR78"	"664983_9311SR78"	"664983"	"9311SR78"	TRUE
"664993_9310SC10"	"664993_9310SC10"	"664993"	"9310SC10"	TRUE
"665001_9310SC10"	"665001_9310SC10"	"665001"	"9310SC10"	TRUE
"665004_9310SC10"	"665004_9310SC10"	"665004"	"9310SC10"	TRUE
"665033_9309NS28"	"665033_9309NS28"	"665033"	"9309NS28"	TRUE
"665076_9310SC03"	"665076_9310SC03"	"665076"	"9310SC03"	TRUE
"665076_9311RC80"	"665076_9311RC80"	"665076"	"9311RC80"	TRUE
"665076_9403RS06"	"665076_9403RS06"	"665076"	"9403RS06"	TRUE
"665078_9310SC03"	"665078_9310SC03"	"665078"	"9310SC03"	TRUE
"665079_9310SC03"	"665079_9310SC03"	"665079"	"9310SC03"	TRUE
"665079_9311RG14"	"665079_9311RG14"	"665079"	"9311RG14"	TRUE
"665080_9310SC03"	"665080_9310SC03"	"665080"	"9310SC03"	TRUE
"665084_9310SC03"	"665084_9310SC03"	"665084"	"9310SC03"	TRUE
"665085_9310MD93"	"665085_9310MD93"	"665085"	"9310MD93"	TRUE
"665086_9310MD93"	"665086_9310MD93"	"665086"	"9310MD93"	TRUE
"665087_9310MD93"	"665087_9310MD93"	"665087"	"9310MD93"	TRUE
"665088_9310MD93"	"665088_9310MD93"	"665088"	"9310MD93"	TRUE
"665088_9311RG14"	"665088_9311RG14"	"665088"	"9311RG14"	TRUE
"665089_9310MD93"	"665089_9310MD93"	"665089"	"9310MD93"	TRUE
"665089_9311RG14"	"665089_9311RG14"	"665089"	"9311RG14"	TRUE
"665089_9502SR09"	"665089_9502SR09"	"665089"	"9502SR09"	TRUE
"665089_9507MD59"	"665089_9507MD59"	"665089"	"9507MD59"	TRUE
"665092_9310MD93"	"665092_9310MD93"	"665092"	"9310MD93"	TRUE
"665093_9310MD93"	"665093_9310MD93"	"665093"	"9310MD93"	TRUE
"665094_9310MD93"	"665094_9310MD93"	"665094"	"9310MD93"	TRUE
"665095_9507MD59"	"665095_9507MD59"	"665095"	"9507MD59"	TRUE
"665097_9309SC01"	"665097_9309SC01"	"665097"	"9309SC01"	TRUE
"665098_9310MD93"	"665098_9310MD93"	"665098"	"9310MD93"	TRUE
"665101_9310MD93"	"665101_9310MD93"	"665101"	"9310MD93"	TRUE
"665102_9310MD93"	"665102_9310MD93"	"665102"	"9310MD93"	TRUE
"665103_0110NS31"	"665103_0110NS31"	"665103"	"0110NS31"	TRUE
"665103_0204RS28"	"665103_0204RS28"	"665103"	"0204RS28"	TRUE
"665103_9310MD93"	"665103_9310MD93"	"665103"	"9310MD93"	TRUE
"665104_9310MD93"	"665104_9310MD93"	"665104"	"9310MD93"	TRUE
"665105_9310MD93"	"665105_9310MD93"	"665105"	"9310MD93"	TRUE
"665111_9310SC04"	"665111_9310SC04"	"665111"	"9310SC04"	TRUE
"665125_9310SC04"	"665125_9310SC04"	"665125"	"9310SC04"	TRUE
"665128_9310SC04"	"665128_9310SC04"	"665128"	"9310SC04"	TRUE
"665128_9311RM06"	"665128_9311RM06"	"665128"	"9311RM06"	TRUE
"665143_9310SR71"	"665143_9310SR71"	"665143"	"9310SR71"	TRUE
"665144_9310SR71"	"665144_9310SR71"	"665144"	"9310SR71"	TRUE
"665155_9402NS83"	"665155_9402NS83"	"665155"	"9402NS83"	TRUE
"665284_9310SC10"	"665284_9310SC10"	"665284"	"9310SC10"	TRUE
"665288_9309NS28"	"665288_9309NS28"	"665288"	"9309NS28"	TRUE
"665288_9310RM96"	"665288_9310RM96"	"665288"	"9310RM96"	TRUE
"665299_9311SC13"	"665299_9311SC13"	"665299"	"9311SC13"	TRUE
"665299_9404RG48"	"665299_9404RG48"	"665299"	"9404RG48"	TRUE
"665299_9405RS37"	"665299_9405RS37"	"665299"	"9405RS37"	TRUE
"665301_9310SC10"	"665301_9310SC10"	"665301"	"9310SC10"	TRUE
"665306_9310MD99"	"665306_9310MD99"	"665306"	"9310MD99"	TRUE
"665309_9310MD99"	"665309_9310MD99"	"665309"	"9310MD99"	TRUE
"665313_9310MD99"	"665313_9310MD99"	"665313"	"9310MD99"	TRUE
"665329_9309MD86"	"665329_9309MD86"	"665329"	"9309MD86"	TRUE
"665332_9311MD02"	"665332_9311MD02"	"665332"	"9311MD02"	TRUE
"665335_9311SC12"	"665335_9311SC12"	"665335"	"9311SC12"	TRUE
"665341_9311SC12"	"665341_9311SC12"	"665341"	"9311SC12"	TRUE
"665343_9311SC12"	"665343_9311SC12"	"665343"	"9311SC12"	TRUE
"665348_9310SC04"	"665348_9310SC04"	"665348"	"9310SC04"	TRUE
"665348_9311RM06"	"665348_9311RM06"	"665348"	"9311RM06"	TRUE
"665349_9310SC04"	"665349_9310SC04"	"665349"	"9310SC04"	TRUE
"665349_9502SR09"	"665349_9502SR09"	"665349"	"9502SR09"	TRUE
"665350_9309SC01"	"665350_9309SC01"	"665350"	"9309SC01"	TRUE
"665350_9311RG14"	"665350_9311RG14"	"665350"	"9311RG14"	TRUE
"665350_9502SR09"	"665350_9502SR09"	"665350"	"9502SR09"	TRUE
"665351_9309SC01"	"665351_9309SC01"	"665351"	"9309SC01"	TRUE
"665351_9311RG14"	"665351_9311RG14"	"665351"	"9311RG14"	TRUE
"665352_9309SC01"	"665352_9309SC01"	"665352"	"9309SC01"	TRUE
"665364_9310NS36"	"665364_9310NS36"	"665364"	"9310NS36"	TRUE
"665364_9404RG48"	"665364_9404RG48"	"665364"	"9404RG48"	TRUE
"665368_9310NS36"	"665368_9310NS36"	"665368"	"9310NS36"	TRUE
"665369_9310NS36"	"665369_9310NS36"	"665369"	"9310NS36"	TRUE
"665373_9310SR71"	"665373_9310SR71"	"665373"	"9310SR71"	TRUE
"665378_9310SR71"	"665378_9310SR71"	"665378"	"9310SR71"	TRUE
"665379_9310SR71"	"665379_9310SR71"	"665379"	"9310SR71"	TRUE
"665484_9310SC04"	"665484_9310SC04"	"665484"	"9310SC04"	TRUE
"665484_9412MD98"	"665484_9412MD98"	"665484"	"9412MD98"	TRUE
"665485_9310SC04"	"665485_9310SC04"	"665485"	"9310SC04"	TRUE
"665485_9311RM06"	"665485_9311RM06"	"665485"	"9311RM06"	TRUE
"665487_9310SC04"	"665487_9310SC04"	"665487"	"9310SC04"	TRUE
"665487_9412MD98"	"665487_9412MD98"	"665487"	"9412MD98"	TRUE
"665488_9310SC04"	"665488_9310SC04"	"665488"	"9310SC04"	TRUE
"665488_9412MD98"	"665488_9412MD98"	"665488"	"9412MD98"	TRUE
"665489_9310SC04"	"665489_9310SC04"	"665489"	"9310SC04"	TRUE
"665489_9311RM06"	"665489_9311RM06"	"665489"	"9311RM06"	TRUE
"665490_9310SC04"	"665490_9310SC04"	"665490"	"9310SC04"	TRUE
"665491_9310SC04"	"665491_9310SC04"	"665491"	"9310SC04"	TRUE
"665491_9311RM06"	"665491_9311RM06"	"665491"	"9311RM06"	TRUE
"665491_9412MD98"	"665491_9412MD98"	"665491"	"9412MD98"	TRUE
"665492_9311RM06"	"665492_9311RM06"	"665492"	"9311RM06"	TRUE
"665492_9412MD98"	"665492_9412MD98"	"665492"	"9412MD98"	TRUE
"665493_9404RG48"	"665493_9404RG48"	"665493"	"9404RG48"	TRUE
"665493_9412MD98"	"665493_9412MD98"	"665493"	"9412MD98"	TRUE
"665496_9310SR72"	"665496_9310SR72"	"665496"	"9310SR72"	TRUE
"665496_9312RG18"	"665496_9312RG18"	"665496"	"9312RG18"	TRUE
"665496_9412MD98"	"665496_9412MD98"	"665496"	"9412MD98"	TRUE
"665497_9312RG18"	"665497_9312RG18"	"665497"	"9312RG18"	TRUE
"665497_9412MD98"	"665497_9412MD98"	"665497"	"9412MD98"	TRUE
"665498_9310SR72"	"665498_9310SR72"	"665498"	"9310SR72"	TRUE
"665498_9312RG18"	"665498_9312RG18"	"665498"	"9312RG18"	TRUE
"665499_9310SR72"	"665499_9310SR72"	"665499"	"9310SR72"	TRUE
"665500_9310SR72"	"665500_9310SR72"	"665500"	"9310SR72"	TRUE
"665500_9312RG18"	"665500_9312RG18"	"665500"	"9312RG18"	TRUE
"665500_9404RG48"	"665500_9404RG48"	"665500"	"9404RG48"	TRUE
"665514_9310SR72"	"665514_9310SR72"	"665514"	"9310SR72"	TRUE
"665517_9310NS48"	"665517_9310NS48"	"665517"	"9310NS48"	TRUE
"665517_9312RC86"	"665517_9312RC86"	"665517"	"9312RC86"	TRUE
"665522_9310SR72"	"665522_9310SR72"	"665522"	"9310SR72"	TRUE
"665522_9312RG18"	"665522_9312RG18"	"665522"	"9312RG18"	TRUE
"665523_9310SR72"	"665523_9310SR72"	"665523"	"9310SR72"	TRUE
"665523_9312RG18"	"665523_9312RG18"	"665523"	"9312RG18"	TRUE
"665523_9412MD98"	"665523_9412MD98"	"665523"	"9412MD98"	TRUE
"665523_9502SR09"	"665523_9502SR09"	"665523"	"9502SR09"	TRUE
"665524_9310SR72"	"665524_9310SR72"	"665524"	"9310SR72"	TRUE
"665529_9309SC01"	"665529_9309SC01"	"665529"	"9309SC01"	TRUE
"665533_9309SC01"	"665533_9309SC01"	"665533"	"9309SC01"	TRUE
"665533_9311RG14"	"665533_9311RG14"	"665533"	"9311RG14"	TRUE
"665534_0410NS31"	"665534_0410NS31"	"665534"	"0410NS31"	TRUE
"665534_0504RS53"	"665534_0504RS53"	"665534"	"0504RS53"	TRUE
"665549_9310NS48"	"665549_9310NS48"	"665549"	"9310NS48"	TRUE
"665564_9310SC07"	"665564_9310SC07"	"665564"	"9310SC07"	TRUE
"665564_9312RS71"	"665564_9312RS71"	"665564"	"9312RS71"	TRUE
"665601_9310NS45"	"665601_9310NS45"	"665601"	"9310NS45"	TRUE
"665602_9310SR74"	"665602_9310SR74"	"665602"	"9310SR74"	TRUE
"665602_9312RS71"	"665602_9312RS71"	"665602"	"9312RS71"	TRUE
"665603_9310SR74"	"665603_9310SR74"	"665603"	"9310SR74"	TRUE
"665603_9312RS71"	"665603_9312RS71"	"665603"	"9312RS71"	TRUE
"665604_9310SR74"	"665604_9310SR74"	"665604"	"9310SR74"	TRUE
"665604_9312RS71"	"665604_9312RS71"	"665604"	"9312RS71"	TRUE
"665605_9310SR74"	"665605_9310SR74"	"665605"	"9310SR74"	TRUE
"665614_9310NS45"	"665614_9310NS45"	"665614"	"9310NS45"	TRUE
"665615_9310NS45"	"665615_9310NS45"	"665615"	"9310NS45"	TRUE
"665622_9310NS45"	"665622_9310NS45"	"665622"	"9310NS45"	TRUE
"665622_9312RM08"	"665622_9312RM08"	"665622"	"9312RM08"	TRUE
"665624_9310NS45"	"665624_9310NS45"	"665624"	"9310NS45"	TRUE
"665625_9310NS45"	"665625_9310NS45"	"665625"	"9310NS45"	TRUE
"665625_9312RG18"	"665625_9312RG18"	"665625"	"9312RG18"	TRUE
"665626_9310NS45"	"665626_9310NS45"	"665626"	"9310NS45"	TRUE
"665629_9310NS45"	"665629_9310NS45"	"665629"	"9310NS45"	TRUE
"665629_9312RC86"	"665629_9312RC86"	"665629"	"9312RC86"	TRUE
"665630_9310NS45"	"665630_9310NS45"	"665630"	"9310NS45"	TRUE
"665640_9312RC86"	"665640_9312RC86"	"665640"	"9312RC86"	TRUE
"665659_9310NS45"	"665659_9310NS45"	"665659"	"9310NS45"	TRUE
"665668_9310NS48"	"665668_9310NS48"	"665668"	"9310NS48"	TRUE
"665671_9310NS48"	"665671_9310NS48"	"665671"	"9310NS48"	TRUE
"665672_9310NS48"	"665672_9310NS48"	"665672"	"9310NS48"	TRUE
"665684_9310NS48"	"665684_9310NS48"	"665684"	"9310NS48"	TRUE
"665685_9310NS45"	"665685_9310NS45"	"665685"	"9310NS45"	TRUE
"665692_9310NS48"	"665692_9310NS48"	"665692"	"9310NS48"	TRUE
"665694_9310NS48"	"665694_9310NS48"	"665694"	"9310NS48"	TRUE
"665694_9312RS71"	"665694_9312RS71"	"665694"	"9312RS71"	TRUE
"665697_9310NS48"	"665697_9310NS48"	"665697"	"9310NS48"	TRUE
"665700_9310NS45"	"665700_9310NS45"	"665700"	"9310NS45"	TRUE
"665700_9312RC86"	"665700_9312RC86"	"665700"	"9312RC86"	TRUE
"665702_9310NS48"	"665702_9310NS48"	"665702"	"9310NS48"	TRUE
"665704_9310NS48"	"665704_9310NS48"	"665704"	"9310NS48"	TRUE
"665710_9310NS45"	"665710_9310NS45"	"665710"	"9310NS45"	TRUE
"665713_9310MD99"	"665713_9310MD99"	"665713"	"9310MD99"	TRUE
"665713_9401RM16"	"665713_9401RM16"	"665713"	"9401RM16"	TRUE
"665719_9401RM16"	"665719_9401RM16"	"665719"	"9401RM16"	TRUE
"665724_9310MD99"	"665724_9310MD99"	"665724"	"9310MD99"	TRUE
"665728_9310NS45"	"665728_9310NS45"	"665728"	"9310NS45"	TRUE
